Name,Rating,Review
No Name,5,"An instant classic from start to finish, that immediately grabs your attention from the start and doesn’t let you go until the very end."
No Name,5,my fav trans movie haha but seriously a good cool movie
No Name,5,"The Matrix boasts incredibly stylish action sequences that no action movie since can even hope to compete with and a story that brilliantly subverts a number of Hero's Journey tropes to create an experience that is unique, fresh, and unable to be replicated (even by its own sequels). 
After rewatching this movie, I couldn't help but lament over the fact that a movie like this wouldn't be produced today. The Matrix is so ambitious and unique while remained razor focused, while also defiantly striding away from narrative convention, that no major studio would take a chance on something like this anymore. 
Regardless if you want something subversive and unique, or just enjoy watching Keanu Reeves is heavily stylized fight scenes, The Matrix is a truly special movie. Despite having only been a toddler when it came out, in retrospect I see why this was the focal point of pop culture for so many years."
No Name,5,"Noticed on the rewatch the love story happens overnight, basically. Screw it, it's still a masterpiece. Let's not talk about the sequels, shall we?"
No Name,4,"Watched for the first time in years the other day, really interesting in the context now of interpreting the film in the context of the trans experience. It was brighter than I remember, visually (are all movies just incredibly dark now) and some of the effects don't hold up as well as one would hope, but there's enough ""other stuff"" going on to make this still a great film."
No Name,4.5,"A lot of movies from this era that have heavy CGI don't stand the test of time. This isn't the case here. The Matrix is still a remarkable standalone film. It has interesting characters, a really cool premise, and some of the best action and special effects you'll ever see."
No Name,4.5,"[⭐️87%]

Combining exciting action, decent special effects (especially for its time) and a mind blowing plot which makes you question your reality, you get The Matrix (1999). While it's first half may be quite slow and dialogue-heavy as it explains the rules of the Matrix, once it gets into the flow of things, this film has plenty of fun and creativity to draw you in.

The Matrix (1999) certainly blew many people's minds upon its release, especially with its impactful use of computer technology, which was becoming a huge part of everyday life at the time, and given that involvement, this films plot still holds up to date.

While it's characters may not have the biggest personality, The Matrix (1999) offers a concept which is jaw-dropping and huge in terms of the world it establishes, and not to mention its revolutionary special effects and fight choreography makes it one of the best sci-fi adventures."
No Name,4,"With an original and fresh sci-fi story, questioning if our reality really is real or a program. The Matrix delivers on the action, characters, and Keanu Reeves that sometimes movies can be more than just ones and zeros."
Rick,5,A new idea that saves cinema
No Name,5,"An entertaining sci-fi adventure, combined with the Wachowski's script and direction, the performances of the cast, Davis's score, Pope's cinematography, Staenberg's editing, Paterson's production design, the set decoration by Brennan, Ferrier and McElroy, Barrett's costume design, action sequences, sound design and visual effects, The Matrix combines an interesting story and visual effects to deliver a new film saga!!!"
No Name,3,"Not bad, idea is better than execution. First part of the movie is the better part. The matrix isn't real because after Ghostbusters 2016 we would have all left it if it were."
No Name,5,I got shivers the first time I saw this movie in the theatre. Even years later this movie holds up. Amazing.
No Name,5,One of the best sci-Fi movies of all time.
No Name,4,"While the CGI is admittedly goofy at parts and the dialogue can become a bit generic, the creative plot and iconic scenes of ""The Matrix"" are enough to make this a timeless film that many people are sure to remember many years upon viewing it. Thanks to the incredible acting and the well polished action sequences, ""The Matrix"" still remains a fun viewing and one that I often find myself coming back to. Despite the obvious flaws in the CGI, it was still groundbreaking for its time, and for that I have to give the film credit. In general, the film is done very well and it is definitely one to come back to rewatch now and again."
No Name,3.5,Holds up pretty well after a rewatch. Interested to see how the 2022 movie will go
No Name,4.5,A great sci-fi action movie with spectacular effects
No Name,3.5,"Sin duda esta película representa los inicios de los 2000, con planos y secuencias de acción super dosmileros, la película se siente entrañable en pocos minutos. Con un gran planteamiento en la historia, la película se vuelve muy original en su propio mundo con sus personajes. Algo que me gustó mucho de la película fueron sus increíbles efectos tanto visuales como especiales, que hasta hoy mas de uno sigue vigente. Me parece que aunque la actuación de Keanu Reeves no es la mejor, en conforme avanza la película es cierto que va mejorando junto a los demás actores. Algo que no me gustó de la película es que muchas veces la historia avanza muy rápido, dejando huecos de guion en la trama y muchas veces confundiendo al espectador. Dando pie a muchas conveniencias de guion con los personajes para que la historia fluya. Pero de ahí en fuera la película es muy buena, sin duda una película que remonta a los inicios de los 2000, y que en pocos minutos te das cuenta de su gran historia y su originalidad."
No Name,4.5,Molto molto molto bello
No Name,4,"People go to see The Matrix for it's amazing action and enticing premise, not for the emotional complexities of the characters. If you keep in mind that that's what you're seeing, you'll have a good time with this movie."
No Name,3,"it was also fine but for some reason, i prefer this more than inception"
No Name,5,"""You take the blue pill, the story ends, you wake up in your bed and believe whatever you want to believe. You take the red pill, you stay in Wonderland and I show you how deep the rabbit hole goes."" Apart from this scene being a gift to pop culture as something that has been memed countless times, the choice given by Morpheus (Laurence Fishburne) to the protagonist Neo (Keanu Reeves) – who up until this point has been a hacker – changes the course of his life as he wakes up to the realisation that the world he has been living in is a computer simulation controlled by robot AI overlords. Neo learns that he has been sought out as being ‘the one' who will mount the resistance against the AI and save humanity from the peril and illusion of The Matrix.  
Although the Matrix was released in 1999, it is still regarded as one of the best films to this day which has inspired many homages throughout the years. Impressively choreographed martial arts sequences throughout the film displaying kung fu, that the actors had spent four months learning, is expertly shown through the cinematography by focusing on the actors during the fight sequences making the audience believe that such fights could take place in the real world. In the age of CGI body doubles The pioneering use of ‘bullet-time' using revolutionary camerawork by the Wachowskis also makes the action in this film something to be admired even today. Not only does the film offer a feast for the eyes but it also gives the audience some food for thought as The Wachowskis allow the viewer to interpret the film as an allegory for the Christian faith, painting Neo as the modern day saviour sent to bring people salvation. They also pay homage to well-known philosophers such as Jean Baudrillard, Plato, Descartes and Socrates by exploring the question whether or not we can be certain that the world we live in is truly real or rather an illusion..."
No Name,5,"It's a movie that has aged very well, the special effects are out of date nowadays, but still the movie is still amazing!"
No Name,5,"Thrilling, exciting, and with an amazing mythology, the Wachowski's Matrix is for sure one of my favorite films ever"
No Name,5,Groundbreaking movie. There is a before and after The Matrix in the world of filmmaking.
No Name,4,Good movie. It is all surprising on how things are confusing which is good. But there are some silly moments that I can't understand why they put it in the movie.
No Name,5,The movie was a total game changer.
No Name,4,"Whoa, dude, it's The Matrix. This is like THE movie, right? Maybe 20 years ago, sure! Its prophecies of technological dystopia are spot on, almost like a very early Black Mirror, but they aren't as mind-blowing today simply because they aren't really that far away. Does this make the movie better or worse? I dunno; up to you, I guess.

I'm sure I'm not the first one to say this, but I love Keanu Reeves. He plays this movie pretty straight, despite the somewhat cheesy script, but it works. Carrie-Anne Moss also stands out in the cast, even if her character is a little one-dimensional (but to be fair, pretty much every character in this movie is one-dimensional). The special effects and technology feel a little dated, even the scenes which take place 200 years in the future, but I'm sure it felt very futuristic in 1999.

What I love about this movie is how it plays with tropes without forcing them into the plot. It cleverly introduces a kung-fu battle between student and teacher, an all-knowing prophet with mysterious revelations, and a semi-reluctant chosen one using its established pretense in a way that makes complete sense. It knows that it's paying some homages, but it never feels forced or satirical.

Now unfortunately, I found the final act to be absolutely riddled with plot holes. Why didn't they just spawn directly in the hostage room instead of walking through a security gate to get there? What was the point of the bomb in the building? How were they able to use a stolen helicopter's gatling gun to fill a room with bullets while never hitting the hostage once? And why didn't they just show up with a helicopter in the first place?? It makes less sense the more you think about it.

Flaws and all, The Matrix is a classic with an influence that's hard to overstate. It asks a lot of deep philosophical questions which are still relevant today. It's a film that's smarter than it appears, and also dumber, but in a mostly good way."
No Name,4.5,Morpheous and Agent Smith have now become cinematic folklore
No Name,4,"While there are some facets of this movie that were imperfect even at the time (such as slow fight execution, some nonsensical pretentious dialogue and the occasional dull camera angles), The Matrix really was a game-changer, and for very good reason.  It not only created a massively engaging world of its own, using Western Storytelling Tropes to re-explore Eastern Story Concepts, but it even enhanced various genres in themselves; Hollywood Action here discovered how useful things like martial arts can be with a high-concept adventure, and the Kung Fu genre itself was reinvented with this somewhat, as that genre itself was struggling to break away from the two clichéd setups: Murdered Master & Fight Contest (seriously, that was one of the main reasons why Project A & Police Story were so revolutionary; they conceived entirely different paradigms for the genre without compromising its believability).  And to this day, you'll still see sci-fi Kung Fu movies, and they're generally awesome, as well as (thankfully) quite a ways different from The Matrix as well.  Much of the movie still holds up, and the story hits those Timeless Story ideas that will likely always be interesting to explore, and the ending is very, very cathartically satisfying.  The acting is generally good with Hugo Weaving being particularly excellent as the immensely despicable Agent Smith (his role also being easily the best written), and watching him meet his impactful and pain-filled end is woefully gratifying.  The only real problem is that the sequel, The Matrix Reloaded, dumped on almost everything good about this movie, not only retconning half of the cool ideas, but undoing numerous satisfying story beats in this movie, but those are faults of the sequel, not this movie.  Instead, if you just watch this movie by itself, it's a great time - it was awesome 22 years ago, and is still kinda awesome now."
No Name,4,"A really great sci-fi action movie. With a suspenseful and mysterious beginning, characters that aren't just 2-dimensional, and awesome action, this is a must-watch for most science fiction fans. My only minor problems are: 1. The animation hasn't aged that well, and 2. Everybody talks at a volume so quiet, it's almost a whisper. Other than that, it's not the best movie ever, but a very good one none the less."
No Name,5,"Filme magnífico em todos os aspectos, pena que suas continuações não mantém seu status."
No Name,5,In my opinion the movie was amazing! Not only did it have exiting action but also amazing actors! If I could I would watch the movie over and over again until I get bored and guess what I would be watching it forever! I was ready to watch the second movie straight after because I needed more! Go watch it even if you have already . You will thank me .
No Name,5,"This movie is a pillar of science-fiction movies that cannot be missed by both the lover of the genre and those who are not. An iconic creation combined with the action and the special effects, deliver something unique that anyone should watch at least once."
No Name,5,Of course I would be lying if I said the first film in The Matrix Franchise was not good.
No Name,5,My taste of escape & in My opinion ………Awesome film !! 👏 👏 💯
No Name,5,I love these Movies I can't wait for Matrix 💙Vaccination❤️ the 4th movie coming out!
No Name,5,Definitely worth it movie series
No Name,4,"Full of style and great special effects, though thw story can be touched upon, The Matrix is certainly a movie to see to believe."
No Name,5,Absolute must see. A masterpiece.
No Name,2,"Action scene was hilarious, but story is disorganized ."
No Name,5,"why is that this masterpiece doesn't have more 88 approval is beyond my understanding, I mean moonlight and lala land have more than this awesome crazy ass masterpiece"
No Name,4.5,The movie still holds up to this day and the ideas are still worth talking about
No Name,4.5,"To be clear- this is a a review of this film ONLY, not the Matrix Series.  The Matrix is one of the most iconic, stunning, and transformative films of the 21st Century (1999 really).   It is perhaps one of the most important films ever.   It transformed  filmmaking with its visual impact as well as its substantive content.   Its genuinely original look at the world and the place of human beings in the ""Matrix"" is complex and compelling but addictively engaging.   Keanu Reeves, Carrie Moss, and Laurence Fishburne, and Hugo Weaving give the performances of their careers in this film, which has been copied for two decades but never equalled or exceeded.   It spawned an entire generation of films, including John Wick.  It's visuals, cinematography, and special effects are ahead of its time.  It's fight and action choreography demonstrated that they can have an equal place in blockbuster fillmmaking.  Many of the concepts and language infiltrated the social language in ways only topped by The Star Wars franchise.  This one is to be seen again (and again) and still holds up.   This, unlike the sequels, is a must see."
No Name,5,"This film should be called ""Keanu Reeves Asking Questions for 2 hours straight."" It is just phenomenal how many questions he asks.

But this isn't important and I think it is primordial for me to do a proper review of this film. It was my first time watching this classic movie and the conclusion I can get from this experience is that this movie came out absolutely in the right time but also in the wrong time. It went out at the right time because it is a revolutionary movie. I never saw a movie before 1999 that had so much style. The slow motions, the fight scenes and also just the main idea of the film were so ahead of their time and I think that is why the movie went out at the perfect moment. On the other hand, I think that the movie could have been a lot better if it was made today and if the points brang previously didn't count because the only negative point of this movie is the crapy CGI which I don't blame because it was made in 1999. But, if it was made today with our technology, it would have been a bomb. That is why I want to see the fourth chapter in theatre, but, before, I need to watch the 2 and 3 which seem bad to me but I want to know what happens. 
PS: I like the voice of Agent Smith SO much."
No Name,4.5,"What a masterpiece! The Matrix truly is one of the best sci-fi action movies for so many reasons. Firstly, the worldbuilding is so interesting, so creative and it raises these philosophical questions about what's real, what your mind sees, believing in yourself and the question of fate and the first two acts do a great job with this aspect, saving the action for the third act. Speaking of action, the acting in the movie is outstanding: beautifully filmed and with incredible visual effects, choreography and techniques, taking from a wide variety of inspirations and sources and it creates some of the best action scenes and 3rd acts in cinema. The production design is incredibly with incredible cinematography and I love this green color grading for the movie. The acting is generally fantastic with Hugo Weaving pulling off an intimidating Agent Smith, Laurence Fishburne an incredibly charismatic mentor and Keanu Reeve's Neo with a great character arc about believing in his abilities and just wanting to do the right thing and I love his developed relationship with Trinity. Cypher as well is also pretty well developed and I like how his beliefs parallel Agent Smith's belief about the matrix. The Matrix is not perfect though. I think the second acts is a bit too exposition heavy and Agent Smith is sadly mostly forgotten in the 2nd act so the stakes are kind of low and I wish some of the side characters like Switch were more developed, Trinity doesn't do much in the 2nd act and some of the dialogue is a bit corny but it's an incredibly imaginative, well-written and exciting sci-fi action movie (A)"
No Name,5,"I just rewatched all three of these movies yesterday so now is the perfect time for me to review them. There is no doubt in my mind that The Matrix is one of the greatest films ever made. The cinematography and fight coreography in this film alone inspired and defined the way that action & adventure movies were created for well over a decade. This can't be a proper critic review of The Matrix if I don't bring up the notorious bullet-time sequence. While I can obviously admit that a lot of the CGI in this time looks really dated now but there are still plenty of times throughout the film, the bullet-time sequence included that are still visually stunning in their own way to this day over 20 years later. There is also a unique sense of mystery that surrounds this movie, what separates this film from it's two sequels the most is that in this movie you feel like you're a part of Neo's journey. It feels like we're slowly learning and adapting to the hidden secrets within The Matrix alongside him as the events of the film play out. There is also a deep sense of philosophy to this movie, it may not have been the first movie ever made to present and explore the idea that our whole world is a simulation, but this film is without question the one that did it the best. I also love the idea that real world pain applies to The Matrix, once you're in it's not a care-free world where you can do whatever you want with no consequences. If you die in The Matrix, you die in the real world. It gives an extra sense of intensity and stakes to the film that probably wouldn't have been there if this reality hadn't been put in place. One of my biggest complaints overall about this first film though is Cypher's betrayal. I feel like it comes way too early in the movie, a lot of the characters he kills off barely got enough real screen time for the audience to really know their characters and care about them in some way before they just find themselves electrocuted to death or unplugged from The Matrix. I feel like this whole movie would've been better if Cypher's betrayal had either been pushed back to the actual climax of the film before Neo's fight with Agent Smith or removed from the film entirely and instead been a major plot point of the beginning of The Matrix Reloaded so that we could have had the amount of time with these other side characters like Tank & Dozer to actually feel something when they both die along with 75% of the crew of The Nebuchadnezzar. Other than that and the fact that the beginning of the movie leading up to Neo becoming a part of The Matrix feels rushed, it kind of removes some of the mystery from the film overall. Besides those tiny complaints I think this movie is phenomenal in every sense of the word and it will always be a solid 10 out of 10 in my book."
No Name,5,An awesome movie that started the Matrix Trilogy!!!!!
No Name,5,"Classic must watch sci-fi movie, enough said."
No Name,5,"If, for some strange reason, you have never seen this film ...... then don't wait. SEE IT !"
No Name,2.5,"Massively overrated because of its influence on film and everyone having the hots for Keanu Reeves despite the fact that he cannot act for his life. 2.5/5 is arguably being generous. The plot was full of holes, the characters were largely unoriginal and underdeveloped, lots of the dialogue was cringeworthy and would never be said in real life, some of the acting was awful, especially from Keanu Reeves, the film was too long, the gun fights were ridiculous, the costumes/props could have been better, the visual effects are now dated, and there was a horrible green tinge for half the film. The intro sequence was nonsense, it doesn't make sense how there was a ship outside of the matrix, the tech inside the ship was laughable, the EMP should've destroyed things in the ship, the robots would have found the ship far earlier, there was no source of food, the character turning against his friends twist failed, the man who should have died after being electrocuted getting back up twist was also predictable, and then the last 1/3 or so devolved into non-stop action. However, the film was original, Fishburne put on a good performance, the hand-to-hand combat was entertaining thanks to good choreography, the cinematography was well done and revolutionary, and the soundtrack was appropriate. A 5/5 is a perfect or near perfect film. This is far from perfect."
No Name,4,"Quite a different and unique story, ‘The matrix' debuts as a astonishing sci-fi plot with nice action sequences and remarkable visual effects."
